STATE,YEAR,TOTAL_REVENUE_GROSS,FEDERAL_REVENUE_GROSS,STATE_REVENUE_GROSS,LOCAL_REVENUE_GROSS,TOTAL_EXPENDITURE_GROSS,INSTRUCTION_EXPENDITURE_GROSS,SUPPORT_SERVICES_EXPENDITURE_GROSS,CAPITAL_OUTLAY_EXPENDITURE_GROSS,ENROLMENT_GROSS,RULING_PARTY,POPULATION,AVERAGE_SCORE_GROSS,AM_AVERAGE_SCORE_GROSS,AS_AVERAGE_SCORE_GROSS,HI_AVERAGE_SCORE_GROSS,BL_AVERAGE_SCORE_GROSS,WH_AVERAGE_SCORE_GROSS,HP_AVERAGE_SCORE_GROSS,TR_AVERAGE_SCORE_GROSS,TOTAL_REVENUE_PCT,FEDERAL_REVENUE_PCT,STATE_REVENUE_PCT,LOCAL_REVENUE_PCT,TOTAL_EXPENDITURE_PCT,INSTRUCTION_EXPENDITURE_PCT,SUPPORT_SERVICES_EXPENDITURE_PCT,CAPITAL_OUTLAY_EXPENDITURE_PCT,ENROLMENT_PCT,AVERAGE_SCORE_PCT,AM_AVERAGE_SCORE_PCT,AS_AVERAGE_SCORE_PCT,HI_AVERAGE_SCORE_PCT,BL_AVERAGE_SCORE_PCT,WH_AVERAGE_SCORE_PCT,HP_AVERAGE_SCORE_PCT,TR_AVERAGE_SCORE_PCT,TOTAL_REVENUE_PC,FEDERAL_REVENUE_PC,STATE_REVENUE_PC,LOCAL_REVENUE_PC,TOTAL_EXPENDITURE_PC,INSTRUCTION_EXPENDITURE_PC,SUPPORT_SERVICES_EXPENDITURE_PC,CAPITAL_OUTLAY_EXPENDITURE_PC,ENROLMENT_PC
Kentucky,1993,2381148,216900,1529326,634922,2283431,1247496,711873,127578,48083,Democrat,3792238,213,0,0,0,0,0,0,0,-9.904037304,-25.1816131,-6.924860128,-10.56063537,-9.31864014,-7.141527931,-12.96023456,-6.66891012,-3.187291105,-0.46728972,0,0,0,0,0,0,0,0.627900464,0.057195777,0.403277959,0.167426728,0.60213283,0.328960366,0.18771844,0.033641876,0.01267932
Louisiana,1993,3438321,397206,1876967,1164148,3427102,1898515,997974,173012,60077,Republican,4294674,200.5,0,0,0,0,0,0,0,2.905137683,7.988646682,1.527153176,3.507700296,1.910550357,0.538353874,1.164537561,27.86814974,-1.714519427,-1.715686275,0,0,0,0,0,0,0,0.800601163,0.092488044,0.43704528,0.271067839,0.797988858,0.442062657,0.232374797,0.040285246,0.013988722
Maine,1993,1368095,77440,652164,638491,1321846,809278,328664,55490,17237,Republican,1242026,228.75,0,0,0,0,0,0,0,13.36372729,5.850191361,27.46191762,2.650461009,7.566062778,18.08243963,3.392475148,-42.86920353,0.483852163,-0.326797386,0,0,0,0,0,0,0,1.101502706,0.062349741,0.525080795,0.514072169,1.064265965,0.651578952,0.264619259,0.044677004,0.013878131
Maryland,1993,4918010,252211,1940713,2725086,4898895,2785206,1508203,324925,61199,Democrat,4935973,212,0,0,0,0,0,0,0,5.570722581,10.45608226,9.100287042,2.781926642,4.26788076,5.946043408,3.225005013,-4.517511123,1.512763946,-0.934579439,0,0,0,0,0,0,0,0.996360799,0.051096511,0.393177394,0.552086894,0.992488209,0.564266863,0.305553333,0.065827953,0.012398569
Massachusetts,1993,6121612,305113,1924321,3892178,5679261,3237228,1720824,59238,69111,Republican,6116227,224.75,0,0,0,0,0,0,0,10.94581959,11.37705971,33.72152898,2.300230612,8.267963764,17.63734565,12.98405587,-64.58053059,3.425518542,-0.772626932,0,0,0,0,0,0,0,1.000880445,0.04988582,0.314625504,0.636369121,0.928556282,0.52928513,0.281353848,0.009685383,0.011299613
Michigan,1993,11034174,594226,3326748,7113200,11430958,5411969,3689748,932700,120049,Republican,9488241,217.6666667,0,0,0,0,0,0,0,10.74999772,10.46797182,31.00630863,3.301848431,12.39119713,15.60758306,11.09429027,12.97895226,0.912888881,-0.152905183,0,0,0,0,0,0,0,1.162931464,0.062627625,0.350617991,0.749685848,1.204749964,0.570386966,0.388875873,0.098300623,0.012652398
Minnesota,1993,4862635,213724,2284106,2364805,5290504,2756415,1327959,512196,63194,Republican,4538413,221.25,0,0,0,0,0,0,0,3.798569978,10.11479092,-4.059554242,12.0846719,6.211026626,8.739381163,-1.134899192,10.45276932,0.939207105,-1.44766147,0,0,0,0,0,0,0,1.07143951,0.047092232,0.503282976,0.521064302,1.165716738,0.607352174,0.292604265,0.112857953,0.013924251
Mississippi,1993,1170109,174870,612301,382938,1167032,652571,318799,87575,39236,Republican,2654649,201.25,0,0,0,0,0,0,0,-30.54521086,-37.03052869,-32.05707064,-24.29077839,-31.02606989,-31.74686017,-28.41832748,-33.55210744,-1.513592209,0.374064838,0,0,0,0,0,0,0,0.440777293,0.065873115,0.230652339,0.144251839,0.439618194,0.245821952,0.120090829,0.032989295,0.014780108
Missouri,1993,4196601,271548,1939230,1985823,4234845,2229886,1250115,399553,66445,Democrat,5260514,219,0,0,0,0,0,0,0,3.781677194,6.408457879,1.897196399,5.328360996,0.887292739,2.848116008,2.351242061,-15.80416898,-0.973203374,-0.904977376,0,0,0,0,0,0,0,0.797754934,0.051620051,0.368638882,0.377496001,0.805024946,0.423891278,0.237641227,0.075953224,0.012630895
Montana,1993,813998,74386,445532,294080,833435,446245,261677,49720,12967,Republican,830004,219.8625,0,0,0,0,0,0,0,-1.807636586,6.346233577,32.02708509,-30.24353564,6.712598702,8.254350236,8.290294814,-22.63044053,0.99696238,0.981743024,0,0,0,0,0,0,0,0.980715756,0.089621255,0.536782955,0.354311545,1.004133715,0.537641987,0.315271975,0.059903326,0.015622816
Nebraska,1993,1625242,94308,509432,1021502,1642376,972575,424311,141118,22391,Democrat,1618248,221.5,0,0,0,0,0,0,0,5.370092187,10.40118001,3.48924137,5.884316299,7.061717836,6.975237555,7.504877245,6.759568174,1.165680206,-0.67264574,0,0,0,0,0,0,0,1.004321958,0.058277841,0.314804653,0.631239464,1.014909952,0.601004914,0.262203939,0.087204186,0.013836569
Nevada,1993,1148268,52876,753277,342115,1265367,611914,360827,195478,19305,Democrat,1440760,215.7708333,0,0,0,0,0,0,0,4.666221848,17.45524013,4.039186113,4.295086365,1.095832624,6.861582577,7.810926692,-21.55432222,4.424730892,-0.89753896,0,0,0,0,0,0,0,0.796987701,0.036700075,0.522833088,0.237454538,0.878263555,0.424716122,0.250442128,0.135677004,0.013399178
New Hampshire,1993,1109743,34680,84342,990721,1091814,611158,322618,42172,15630,Republican,1147212,226,0,0,0,0,0,0,0,4.358885866,11.79883946,-2.26429962,4.719076183,2.359449752,5.168441105,3.974732907,-33.64383044,0.121709051,-1.310043668,0,0,0,0,0,0,0,0.967339079,0.030229809,0.073519105,0.863590165,0.951710756,0.53273327,0.281219164,0.036760424,0.013624334
New Jersey,1993,6747567,331924,3104597,3311046,6641624,3676378,2092298,342746,84767,Democrat,7935437,222,0,0,0,0,0,0,0,-37.60738751,-20.22265859,-31.08121307,-43.8225707,-36.45801801,-39.16238729,-28.14372779,-27.73020649,2.241011229,-1.333333333,0,0,0,0,0,0,0,0.850308181,0.041828068,0.391232014,0.417248099,0.836957561,0.463286143,0.263665126,0.043191824,0.010682083
New Mexico,1993,1217194,154018,897725,165451,1223185,587753,427793,128202,24182,Democrat,1606262,208.5,0,0,0,0,0,0,0,-8.487915488,-4.644626053,-9.38047934,-7.007160602,-8.705887095,-13.97725294,-1.063618198,-7.904831688,-1.083977584,-1.650943396,0,0,0,0,0,0,0,0.757780487,0.095885976,0.558890766,0.103003744,0.761510264,0.365913531,0.266328283,0.079813878,0.015054829
New York,1993,22688753,1276362,8848470,12563921,23934282,14029639,6425626,1625848,198259,Democrat,18286256,214.25,0,0,0,0,0,0,0,4.893967822,8.901819919,1.733879549,6.831647944,4.90309464,5.573546246,4.779330952,-0.921588499,0.283766148,-1.03926097,0,0,0,0,0,0,0,1.240754422,0.069798979,0.483886368,0.687069075,1.308867272,0.767223154,0.351391012,0.088910929,0.010841968
North Carolina,1993,5583166,433602,3388466,1761098,5475174,3037814,1525471,480317,85989,Democrat,7054840,213.25,0,0,0,0,0,0,0,6.62835061,11.4242763,3.200606205,12.63270861,1.042448106,6.678376957,7.255473262,-37.95909036,0.873961804,0.352941176,0,0,0,0,0,0,0,0.791395127,0.061461635,0.480303735,0.249629758,0.776087622,0.430599985,0.216230418,0.06808333,0.012188653
North Dakota,1993,580148,56254,243783,280111,588983,310940,156042,41585,9266,Republican,639820,226.25,0,0,0,0,0,0,0,3.693959223,9.281995493,0.449127086,5.577961042,6.366076008,-1.291709126,2.430090587,19.14107266,-3.176593521,-0.549450549,0,0,0,0,0,0,0,0.90673627,0.087921603,0.381018099,0.437796568,0.920544841,0.485980432,0.243884217,0.064994842,0.014482198
Ohio,1993,10841606,509488,4156070,6176048,10385253,5522474,3653046,588386,136317,Republican,10998922,219.5,0,0,0,0,0,0,0,16.75265489,7.804419768,14.43859809,19.19066769,9.50493377,6.760230762,23.3327999,-20.74296483,-1.104186769,0.688073394,0,0,0,0,0,0,0,0.985697144,0.04632163,0.377861576,0.561513937,0.944206441,0.502092296,0.332127639,0.053494879,0.012393669
Oklahoma,1993,1436505,99809,802783,533913,1428916,726475,457062,113949,48242,Democrat,3237106,219.8333333,0,0,0,0,0,0,0,-40.06333696,-52.83730337,-45.40807444,-25.28108128,-43.19039849,-43.40230465,-41.3893833,-41.28791587,-1.129260345,-0.075757591,0,0,0,0,0,0,0,0.443762113,0.030832787,0.247994042,0.164935285,0.441417735,0.224421134,0.141194635,0.035200886,0.014902818
Oregon,1993,3141217,196584,1180698,1763935,3149126,1712282,1053438,209804,41290,Democrat,3016044,216.7708333,0,0,0,0,0,0,0,13.23948912,20.20251431,49.7760396,-3.192514596,8.657619703,9.989401132,8.930331153,-8.964523743,-0.369181768,-0.438243977,0,0,0,0,0,0,0,1.041502379,0.06517942,0.391472406,0.584850553,1.044124688,0.567724476,0.349278061,0.069562646,0.013690119
Pennsylvania,1993,12269422,695807,4781408,6792207,12809067,6856146,3622113,966827,131575,Democrat,12001466,218.75,0,0,0,0,0,0,0,8.991270694,5.723411012,13.10723122,6.598098807,11.00429985,12.85129278,8.797515577,0.245734128,0.249146654,-1.685393258,0,0,0,0,0,0,0,1.022326939,0.057976834,0.398401995,0.56594811,1.067291863,0.571275709,0.301805879,0.080559075,0.010963244
South Carolina,1993,3031112,277419,1419961,1333732,2994038,1592384,820795,221824,50357,Republican,3644296,207,0,0,0,0,0,0,0,6.630699923,11.01067214,5.170766464,7.336136652,2.455092628,3.118184314,6.833729884,-15.21915274,-1.417356747,-1.895734597,0,0,0,0,0,0,0,0.831741439,0.076124168,0.389639316,0.365977956,0.821568281,0.436952432,0.225227314,0.060868821,0.013818032
South Dakota,1993,465650,52787,120851,292012,481665,265549,139963,43632,11086,Republican,713656,218.7954545,0,0,0,0,0,0,0,-15.59234902,-12.9946762,-18.25222885,-14.9057445,-18.79212849,-17.16116433,-17.5218183,-33.45534407,4.142790042,0.491654381,0,0,0,0,0,0,0,0.652485231,0.073967009,0.169340691,0.409177531,0.674926015,0.37209664,0.1961211,0.0611387,0.015534095
Tennessee,1993,3268642,334410,1535027,1399205,3286481,1969619,781510,248037,65646,Democrat,5120814,212.25,0,0,0,0,0,0,0,6.107859464,8.37376163,17.59225851,-4.591289145,4.915058694,7.61392892,-2.28987591,6.711496018,0.691770841,0.354609929,0,0,0,0,0,0,0,0.63830516,0.065304071,0.299762303,0.273238786,0.641788786,0.384630061,0.152614409,0.048437026,0.012819446
Texas,1993,20267205,1233446,9919561,9114198,18574871,8914245,5150373,2989512,284394,Democrat,18146103,213.75,0,0,0,0,0,0,0,24.61252273,6.314596379,47.89953241,8.540656489,15.2352764,11.96860494,11.62770889,63.07268174,0.601712812,-0.812064965,0,0,0,0,0,0,0,1.116890222,0.067973052,0.546649658,0.502267512,1.023628655,0.491248452,0.283828048,0.164746778,0.015672456
Utah,1993,1638305,116791,928596,592918,1665011,881924,410867,207312,35467,Republican,1875946,219.5,0,0,0,0,0,0,0,5.303127203,10.86104282,6.428121168,2.591618507,7.560239796,4.797326844,3.735170032,33.38394724,-1.35999555,-1.126126126,0,0,0,0,0,0,0,0.873322047,0.062257123,0.495001455,0.316063469,0.887558064,0.470122274,0.219018565,0.110510644,0.018906195
Vermont,1993,837540,34179,216778,586583,809853,405876,193543,15655,8457,Democrat,576579,219.509375,0,0,0,0,0,0,0,3.097453522,7.626664987,6.178886478,1.756592426,1.183942067,4.959154278,-5.945270851,-39.27698693,1.536799136,0.819554484,0,0,0,0,0,0,0,1.452602332,0.059278954,0.375972763,1.017350615,1.404582893,0.703938229,0.33567473,0.027151527,0.014667548
Virginia,1993,5918536,365601,2358711,3194224,5955333,3121277,1837782,488487,81615,Democrat,6454705,217,0,0,0,0,0,0,0,5.100835634,16.44419389,8.191151641,1.818028815,3.670730924,4.640342061,4.533587247,-6.672028949,2.247528846,-1.809954751,0,0,0,0,0,0,0,0.916933617,0.056641008,0.365425066,0.494867542,0.922634419,0.483566174,0.284719751,0.075679214,0.012644265
Washington,1993,5270961,284396,3720223,1266342,5791436,2778268,1626508,942214,73824,Democrat,5174921,215.3625,0,0,0,0,0,0,0,8.2147978,8.113574071,7.279702657,11.08263158,8.03236959,7.385915404,7.111327403,10.10272752,-0.369780561,-1.085084395,0,0,0,0,0,0,0,1.018558737,0.054956588,0.718894646,0.244707504,1.119135152,0.536871577,0.314305861,0.182073118,0.014265725
West Virginia,1993,1832154,140913,1220263,470978,1829848,1023497,500010,171484,22349,Democrat,1797937,214.25,0,0,0,0,0,0,0,15.58609273,8.297147951,19.42253057,8.725953936,15.23204498,22.54719308,7.429919494,9.915072269,-5.123959925,-0.580046404,0,0,0,0,0,0,0,1.019031256,0.078374826,0.678701757,0.261954674,1.017748675,0.569261882,0.278102069,0.095378203,0.012430358
Wisconsin,1993,5357945,226234,2205644,2926067,5640718,3111910,1629643,500029,63756,Republican,5033341,225.25,0,0,0,0,0,0,0,7.289600191,3.909095502,0.009295202,13.82166351,8.863255242,6.775499392,9.34155923,20.0696844,0.617059891,-0.55187638,0,0,0,0,0,0,0,1.064490763,0.044947084,0.43820675,0.581336929,1.120670743,0.618259323,0.323769639,0.099343359,0.012666736
Wyoming,1993,615130,35437,308683,271010,614807,334071,193624,48076,8046,Democrat,465646,222.5,0,0,0,0,0,0,0,-2.321245959,11.73929495,-1.760890598,-4.512751129,-1.621593078,-1.73023918,4.138116495,-20.94713475,-0.037271711,-0.669642857,0,0,0,0,0,0,0,1.321024985,0.076102876,0.662913458,0.58200865,1.320331325,0.717435563,0.415818025,0.103245813,0.017279221
Alabama,1994,2970223,331823,1850894,787506,3103266,1697593,826442,231508,56773,Democrat,4203192,208,0,0,0,0,0,0,0,5.051724364,0.12492117,7.031709454,2.715449721,9.523182655,8.503040475,4.066758505,13.36927725,-1.259196132,0.120336943,0,0,0,0,0,0,0,0.706658892,0.078945478,0.440354378,0.187359036,0.73831174,0.403881859,0.196622472,0.055079092,0.013507116
Arizona,1994,3566586,348847,1478372,1739367,3803379,1652311,1054136,696618,60032,Republican,4251390,206,0,0,0,0,0,0,0,4.043493887,9.540137849,4.448543776,2.671795828,4.9513155,4.650231904,5.317339951,2.422887086,4.039791338,-1.435406699,0,0,0,0,0,0,0,0.838922329,0.08205481,0.347738504,0.409129014,0.894620112,0.388651947,0.247950905,0.163856527,0.014120558
Arkansas,1994,1393287,132108,810396,450783,1445984,816270,403608,105349,34488,Democrat,2479795,209,0,0,0,0,0,0,0,3.443291269,3.051577272,5.098958732,0.703476501,5.080929926,4.276875948,4.419366356,7.692386326,0.680192673,-0.357568534,0,0,0,0,0,0,0,0.561855718,0.053273759,0.326799594,0.181782365,0.583106265,0.329168339,0.162758615,0.042482947,0.013907601
California,1994,23440845,2095878,13175550,8169417,23012688,12443864,6754346,1916061,426919,Republican,31404671,197,0,0,0,0,0,0,0,-16.41207263,-2.569733404,-22.78810788,-7.460527739,-18.13631866,-18.56721226,-24.23241576,-1.475709085,1.591022123,-1.990049751,0,0,0,0,0,0,0,0.746412691,0.066737779,0.419541093,0.260133819,0.732779146,0.396242457,0.215074566,0.061011975,0.013594124
Colorado,1994,3061865,165539,1269532,1626794,3113755,1574164,977343,328219,51877,Democrat,3697141,213,0,0,0,0,0,0,0,0.115716899,12.00733458,2.189019566,-2.481842661,2.821710495,2.370401778,2.443419089,2.903194454,2.106009015,-1.388888889,0,0,0,0,0,0,0,0.828171011,0.044774868,0.343382089,0.440014054,0.84220618,0.42577873,0.264351022,0.088776436,0.014031653
Connecticut,1994,4268860,142392,1537064,2589404,4132350,2431273,1221662,53083,40737,Independent,3334496,222,0,0,0,0,0,0,0,5.036762842,-4.565561245,7.221638197,4.351912115,1.284503239,5.576606747,2.581882487,-71.58328069,4.205356458,-0.559910414,0,0,0,0,0,0,0,1.280211462,0.042702705,0.460958418,0.776550339,1.239272742,0.72912758,0.36637081,0.015919347,0.012216839
Delaware,1994,705798,50572,447430,207796,732323,413915,217782,50805,8367,Democrat,713141,206,0,0,0,0,0,0,0,3.193782038,13.65260579,0.943034405,5.906517097,5.44091434,4.873568461,4.778445995,7.246896901,0.989740495,-2.253855279,0,0,0,0,0,0,0,0.989703299,0.070914447,0.627407483,0.291381368,1.026897907,0.580411167,0.305384209,0.071241171,0.011732603
Florida,1994,12315950,890498,6158417,5267035,12469073,5715125,3849613,1769738,173297,Democrat,14155707,205,0,0,0,0,0,0,0,8.318214807,-5.998779723,11.54747973,7.448035338,9.136746431,7.162558765,8.225090335,24.25021098,2.841391261,-1.442307692,0,0,0,0,0,0,0,0.870034255,0.062907349,0.435048352,0.372078555,0.880851306,0.403732926,0.271947773,0.1250194,0.0122422
Georgia,1994,6824191,449430,3473578,2901183,6597359,3509251,1862815,723316,101054,Democrat,7161511,207,0,0,0,0,0,0,0,44.68579742,51.71605943,54.82300609,33.28060942,41.94053151,38.22958256,40.76829489,64.46176513,1.254483878,-1.662707838,0,0,0,0,0,0,0,0.952898208,0.062756309,0.485034234,0.405107665,0.921224446,0.490015445,0.2601148,0.101000473,0.014110709
Idaho,1994,949999,77626,576106,296267,974781,538783,273654,99924,18361,Democrat,1121631,221.375,0,0,0,0,0,0,0,6.641409464,6.706805779,5.233681734,9.471463305,8.330786525,7.775137324,4.926669351,22.81861871,-1.62871685,0.198019802,0,0,0,0,0,0,0,0.846979978,0.069208144,0.51363238,0.264139454,0.869074589,0.480356731,0.243978635,0.089088123,0.016369911
Illinois,1994,11309803,628532,3697747,6983524,10743708,5727974,3468903,508619,143030,Republican,11826078,219.04375,0,0,0,0,0,0,0,6.851249511,-0.662532163,6.653339375,7.690179649,-0.009185928,3.75480715,3.465273888,-40.30888937,3.027509058,0.301933231,0,0,0,0,0,0,0,0.95634436,0.053147967,0.312677373,0.590519021,0.908475997,0.484351109,0.293326579,0.043008257,0.012094458
Indiana,1994,6121754,286351,2754602,3080801,6061435,3003825,1743788,551285,72408,Democrat,5758689,220,0,0,0,0,0,0,0,4.942795136,2.970621022,-8.34899888,20.82539152,6.930036857,4.93400196,7.70698902,15.40184506,-0.594445436,-0.22675737,0,0,0,0,0,0,0,1.063046468,0.049725033,0.478338386,0.534983049,1.052572035,0.521616118,0.302809893,0.09573099,0.012573695
Iowa,1994,2987394,139312,1339912,1508170,2974072,1551221,858078,195410,36960,Republican,2836583,223,0,0,0,0,0,0,0,3.702636588,5.985819056,3.145132423,3.995084924,2.931254731,1.882689372,4.781407753,-0.350844986,1.622216112,-0.998890122,0,0,0,0,0,0,0,1.053166433,0.049112612,0.472368339,0.531685482,1.048469937,0.546862546,0.302504104,0.068889223,0.013029762
Kansas,1994,2700587,134686,1540727,1025174,2643192,1371720,856673,172340,36488,Democrat,2561912,218.8166667,0,0,0,0,0,0,0,13.13989221,9.427861101,32.23104109,-6.690816749,4.782873784,4.71480765,6.688709969,-11.92493637,1.425990271,0.250071616,0,0,0,0,0,0,0,1.054129494,0.052572454,0.601397316,0.400159724,1.031726304,0.535428227,0.334388144,0.06727007,0.014242488
Kentucky,1994,2491948,238630,1561340,691978,2392549,1310208,761029,126669,48233,Democrat,3827885,212,0,0,0,0,0,0,0,4.653217692,10.01844168,2.093340465,8.986300679,4.778686109,5.027030147,6.905164264,-0.712505291,0.311960568,-0.469483568,0,0,0,0,0,0,0,0.650998659,0.062339908,0.407885817,0.180772933,0.625031577,0.342279875,0.198811877,0.03309112,0.012600431
Louisiana,1994,3571864,437307,1914388,1220169,3539581,1952186,1033282,197625,62461,Republican,4319574,197,0,0,0,0,0,0,0,3.883959642,10.09576895,1.993695148,4.812188828,3.282044129,2.826998997,3.537967923,14.22618084,3.968240758,-1.74563591,0,0,0,0,0,0,0,0.826901912,0.101238455,0.443189074,0.282474383,0.819428258,0.451939474,0.239209237,0.045751039,0.014459991
Maine,1994,1357116,77393,609841,669882,1338353,799103,325201,73376,17397,Republican,1246726,228,0,0,0,0,0,0,0,-0.80250275,-0.060692149,-6.489625309,4.916435784,1.248783898,-1.257293538,-1.053659665,32.23283474,0.928235772,-0.327868852,0,0,0,0,0,0,0,1.088543914,0.062076992,0.489153992,0.53731293,1.073494096,0.640961206,0.260844003,0.058854953,0.013954149
Maryland,1994,5141505,258611,2002382,2880512,5187683,2812922,1673254,387699,61982,Democrat,4987475,210,0,0,0,0,0,0,0,4.544419389,2.537557838,3.177646566,5.703526421,5.894962027,0.995114904,10.94355335,19.31953528,1.27943267,-0.943396226,0,0,0,0,0,0,0,1.030883363,0.051852089,0.401482113,0.577549161,1.040142156,0.563997213,0.335491205,0.077734525,0.012427531
Massachusetts,1994,6410757,312111,2119446,3979200,6391131,3536321,1914124,282757,71131,Republican,6149494,223,0,0,0,0,0,0,0,4.72334738,2.293576478,10.13994027,2.235817581,12.53455335,9.239170055,11.23299071,377.3236774,2.922834281,-0.778642937,0,0,0,0,0,0,0,1.042485284,0.050753932,0.344653723,0.647077629,1.039293802,0.575058859,0.311265285,0.045980531,0.011566968
Michigan,1994,11762546,658039,3489815,7614692,12023935,5825127,3912910,877390,123829,Republican,9552556,217.3333333,0,0,0,0,0,0,0,6.601055956,10.73884347,4.901693786,7.050160265,5.187465478,7.634153115,6.048163723,-5.930095422,3.148714275,-0.153139387,0,0,0,0,0,0,0,1.231350646,0.06888617,0.365327877,0.797136599,1.258713898,0.609797734,0.409619164,0.091848716,0.012962918
Minnesota,1994,5262482,224106,2822949,2215427,5581140,2876527,1388180,565106,64605,Republican,4592851,218,0,0,0,0,0,0,0,8.222846255,4.857666897,23.59098045,-6.316715332,5.49354088,4.357544129,4.534853862,10.33002991,2.232806912,-1.468926554,0,0,0,0,0,0,0,1.145798546,0.048794529,0.614639796,0.482364222,1.215179852,0.626305317,0.302247994,0.123040351,0.014066426
Mississippi,1994,1911579,296345,1048767,566467,1919812,1072529,515600,159184,38606,Republican,2681793,202,0,0,0,0,0,0,0,63.3676008,69.46588895,71.28291478,47.9265573,64.5038011,64.35437677,61.73200041,81.76876963,-1.605668264,0.372670807,0,0,0,0,0,0,0,0.712798863,0.110502563,0.391069333,0.211226966,0.715868824,0.399929823,0.192259432,0.059357303,0.014395593
Missouri,1994,4488359,294270,2089445,2104644,4575564,2396531,1349465,443146,68457,Democrat,5308328,217,0,0,0,0,0,0,0,6.952245401,8.367581422,7.746115726,5.983463783,8.045607336,7.473251996,7.947268851,10.91044242,3.028068327,-0.913242009,0,0,0,0,0,0,0,0.845531587,0.055435535,0.393616408,0.396479645,0.861959547,0.451466262,0.254216582,0.083481277,0.012896151
Montana,1994,878986,83029,446392,349565,878084,508299,271711,50333,13009,Republican,840317,222,0,0,0,0,0,0,0,7.9838034,11.61912188,0.193027661,18.86731502,5.357226418,13.90581407,3.834498255,1.232904264,0.323899129,0.972198533,0,0,0,0,0,0,0,1.046017158,0.09880676,0.531218576,0.415991822,1.044943753,0.604889583,0.323343453,0.059897634,0.015481063
Nebraska,1994,1710913,101579,528743,1080591,1769248,1033858,447649,173484,22144,Democrat,1631536,220,0,0,0,0,0,0,0,5.271276524,7.70984434,3.790692379,5.784521225,7.724905868,6.301107884,5.50021093,22.93541575,-1.10312179,-0.677200903,0,0,0,0,0,0,0,1.0486517,0.062259736,0.324076821,0.662315144,1.084406351,0.633671583,0.274372738,0.106331702,0.013572486
Nevada,1994,1266549,56664,817216,392669,1344245,654272,406932,184082,20573,Democrat,1520403,213.8166667,0,0,0,0,0,0,0,10.30081828,7.163930706,8.488112607,14.7769025,6.233606535,6.92221456,12.77759148,-5.82981205,6.568246568,-0.905667634,0,0,0,0,0,0,0,0.833035057,0.037269066,0.537499597,0.258266394,0.884137298,0.430328012,0.267647459,0.121074478,0.013531281
New Hampshire,1994,1145147,37805,89556,1017786,1119762,648513,316069,34260,16352,Republican,1159866,223,0,0,0,0,0,0,0,3.190288202,9.010957324,6.181973394,2.731848825,2.559776665,6.112167394,-2.029954931,-18.7612634,4.619321817,-1.327433628,0,0,0,0,0,0,0,0.987309741,0.032594282,0.077212368,0.877503091,0.965423592,0.55912752,0.272504755,0.029537895,0.01409818
New Jersey,1994,6957898,293378,3102722,3561798,6765105,3522248,2430560,320715,87374,Republican,8003853,219,0,0,0,0,0,0,0,3.11713837,-11.61289934,-0.060394312,7.573195902,1.859198895,-4.192441582,16.16700871,-6.427792009,3.075489282,-1.351351351,0,0,0,0,0,0,0,0.869318564,0.036654596,0.387653546,0.445010422,0.845231041,0.440069052,0.303673743,0.040070076,0.010916492
New Mexico,1994,1342868,164101,982237,196530,1223759,622138,391385,129528,24294,Democrat,1636660,205,0,0,0,0,0,0,0,10.3248948,6.546637406,9.41401877,18.78441351,0.046926671,5.850246617,-8.510658192,1.034305237,0.463154412,-1.678657074,0,0,0,0,0,0,0,0.820492955,0.100265785,0.600147251,0.120079919,0.747717302,0.380126599,0.239136412,0.079141667,0.014843645
New York,1994,23933662,1442038,9092275,13399349,25359726,14829280,6782725,1717307,202024,Democrat,18384856,212,0,0,0,0,0,0,0,5.48689917,12.98033003,2.755335103,6.649420989,5.955658081,5.699654852,5.55741962,5.625310607,1.899031065,-1.050175029,0,0,0,0,0,0,0,1.301813949,0.078436187,0.494552419,0.728825344,1.379381269,0.806603,0.368930004,0.093408782,0.010988609
North Carolina,1994,5648390,454682,3553217,1640491,5740906,3161072,1629603,490626,89492,Democrat,7196907,214,0,0,0,0,0,0,0,1.168226057,4.861601192,4.862111646,-6.848397988,4.853398266,4.057457106,6.826219574,2.146290887,4.073776878,0.351699883,0,0,0,0,0,0,0,0.784835763,0.063177418,0.493714453,0.227943893,0.79769073,0.439226462,0.226431021,0.068171785,0.012434786
North Dakota,1994,603902,65506,247062,291334,621313,319014,158223,50938,9236,Republican,640160,225,0,0,0,0,0,0,0,4.094472445,16.44683045,1.34504867,4.006625945,5.489122776,2.596642439,1.397700619,22.49128291,-0.3237643,-0.552486188,0,0,0,0,0,0,0,0.943361035,0.102327543,0.385937891,0.455095601,0.970558923,0.498334791,0.247161647,0.079570732,0.014427643
Ohio,1994,10735756,537642,4271944,5926170,10780138,5785984,3675789,658754,136834,Republican,11049525,221,0,0,0,0,0,0,0,-0.976331366,5.525939767,2.788066611,-4.045920628,3.802362831,4.771593311,0.622576338,11.95949598,0.379263041,0.683371298,0,0,0,0,0,0,0,0.971603395,0.048657476,0.386617886,0.536328032,0.975620038,0.523640971,0.332664888,0.059618309,0.0123837
Oklahoma,1994,1518540,120788,839113,558639,1529205,765718,473061,129800,47929,Democrat,3267613,219.6666667,0,0,0,0,0,0,0,5.710735431,21.01914657,4.525506893,4.631091582,7.018537129,5.401837641,3.500400383,13.91060913,-0.648812238,-0.075814981,0,0,0,0,0,0,0,0.464724556,0.03696521,0.256796934,0.170962412,0.467988406,0.234335584,0.144772652,0.039723186,0.014667894
